source_doc,page,row_index,serial_or_id,date,description,attorney,produced_to_defense,notes
EFTA00095751,20,23,3501.116.011,,[redacted] biographical information,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,24,3501.116.012,,Notes regarding [redacted],N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,25,3501.117.001,2019.07.31,[redacted] interview 302,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,26,3501.117.002,2019.07.31,[redacted] interview notes,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,27,3501.118.001,2020.07.06,Email regarding [redacted],N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,28,3501.119.001,2020.07.02,[redacted] interview 302,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,29,3501.119.002,2020.07.02,[redacted] interview notes,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,30,3501.119.003,2020.07.15,FBI report,N/A,2021.10.11,visual_only_manual_p20
EFTA00095751,20,31,3501.120.001,2020.08.21,[redacted] interview 302,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,32,3501.120.002,2020.08.21,[redacted] interview notes,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,33,3501.121.001,2020.07.13,[redacted] interview 302,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,34,3501.121.002,2020.07.13,[redacted] interview notes,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,35,3501.121.003,2020.07.14,"Notes from call with [redacted], [redacted] and [redacted]",N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,36,3501.122.001,2007.10.09,Florida D.A.V.I.D. individual summary page for [redacted],N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,37,3501.123.001,2019.07.11,[redacted] interview 302,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,38,3501.123.002,2019.07.11,[redacted] interview notes,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,39,3501.123.003,2019.07.08,FBI intake report (Jones),N/A,2021.10.11,visual_only_manual_p20
EFTA00095751,20,40,3501.123.004,2019.07.10,Text messages with agent,N/A,2021.10.11,visual_only_manual_p20
EFTA00095751,20,41,3501.124.001,2019.08.12,[redacted] interview 302,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,42,3501.124.002,2019.08.12,[redacted] interview notes,N/A,2021.04.12,visual_only_manual_p20
EFTA00095751,20,43,3501.125.001,2004.04.09,Memorandum opinion of [redacted] and [redacted],,2021.04.12,visual_only_manual_p20
EFTA00095751,20,44,3501.125.002,2005.10.13,National comprehensive report regarding [redacted],,2021.04.12,visual_only_manual_p20
EFTA00095751,20,45,3501.125.003,2005.11.21,Palm Beach Police Department incident report,,2021.04.12,visual_only_manual_p20
EFTA00095751,20,46,3501.125.004,2006.05.01,Probable Cause Affidavit Regarding Jeffrey Epstein,,2021.04.12,visual_only_manual_p20
EFTA00095751,20,47,3501.125.005,2006.08.01,Law enforcement report regarding [redacted],,2021.04.12,visual_only_manual_p20
EFTA00095751,20,48,3501.125.006,2006.08.01,Search record regarding [redacted],,2021.04.12,visual_only_manual_p20
EFTA00095751,21,1,3501.125.007,2006.09.01,Palm Beach Police Department incident report,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,2,3501.125.008,2007.02.06,Testimony of [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,3,3501.125.009,2007.02.27,Testimony of [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,4,3501.125.010,2007.03.20,Testimony of [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,5,3501.125.011,2007.05.08,Testimony of [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,6,3501.125.012,2007.05.10,Law enforcement report regarding [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,7,3501.125.013,2007.05.10,Law enforcement report regarding [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,8,3501.125.014,2007.05.15,Testimony of [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,9,3501.125.015,2007.05.22,Testimony of [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,10,3501.125.016,2007.08.15,Letter from [redacted] to [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,11,3501.125.017,2007.08.16,Law enforcement report regarding [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,12,3501.125.018,2007.08.28,Support of Government's response,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,13,3501.125.019,2008.02.06,FBI memorandum to set leads for captioned investigation,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,14,3501.125.020,2008.03.18,Testimony of [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,15,3501.125.021,2008.04.29,Testimony of [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,16,3501.125.022,2009.06.09,National comprehensive report regarding [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,17,3501.125.023,2009.06.09,Person search for [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,18,3501.125.024,2009.06.11,Lexis Nexis person report regarding [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,19,3501.125.025,2010.03.24,Deposition of [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,20,3501.125.026,2010.03.24,Deposition of [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,21,3501.125.027,2010.03.24,Deposition of [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,22,3501.125.028,2019.07.06,[redacted] interview 302,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,23,3501.125.029,2019.11.26,[redacted] interview 302,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,24,3501.125.030,2019.11.26,[redacted] interview notes,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,25,3501.125.031,2019.11.26,[redacted] proffer agreement,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,26,3501.125.032,2019.11.27,[redacted] attorney proffer,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,27,3501.125.033,2019.12.04,[redacted] interview 302,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,28,3501.125.034,2019.12.04,[redacted] interview notes,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,29,3501.125.035,2020.03.17,[redacted] civil complaint,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,30,3501.125.036,,[redacted] driver license,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,31,3501.125.037,,Identification of [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,32,3501.125.038,2015.10.04,Audio file,,2021.07.23,visual_only_manual_p21
EFTA00095751,21,33,3501.125.039,2006.06.01,FBI report regarding case opening,,2021.07.23,visual_only_manual_p21
EFTA00095751,21,34,3501.125.040,2006.07.24,FBI report regarding case opening,,2021.07.23,visual_only_manual_p21
EFTA00095751,21,35,3501.125.041,2006.08.01,FBI report regarding case opening,,2021.07.23,visual_only_manual_p21
EFTA00095751,21,36,3501.125.042,2006.09.18,FBI report regarding setting lead,,2021.07.23,visual_only_manual_p21
EFTA00095751,21,37,3501.125.043,2007.06.22,FBI report regarding case opening,,2021.07.23,visual_only_manual_p21
EFTA00095751,21,38,3501.125.044,2007.08.27,FBI report regarding watch list,,2021.07.23,visual_only_manual_p21
EFTA00095751,21,39,3501.125.045,2007.11.28,FBI report regarding investigation and victim information,,2021.07.23,visual_only_manual_p21
EFTA00095751,21,40,3501.125.046,2019.03.25,Comprehensive Address Report regarding [redacted],,2021.07.23,visual_only_manual_p21
EFTA00095751,21,41,3501.125.047,2019.03.25,Asset Report regarding [redacted],,2021.07.23,visual_only_manual_p21
EFTA00095751,21,42,3501.125.048,2019.03.25,Law Enforcement Report regarding [redacted],,2021.07.23,visual_only_manual_p21
EFTA00095751,21,43,3501.125.049,2019.03.25,Contact Card Report regarding [redacted],,2021.07.23,visual_only_manual_p21
EFTA00095751,21,44,3501.125.050,,Photograph,,2021.07.23,visual_only_manual_p21
EFTA00095751,21,45,3501.125.051,,Various search records and photographs,,2021.07.23,visual_only_manual_p21
EFTA00095751,21,46,3501.125.052,,Photograph,,2021.07.23,visual_only_manual_p21
EFTA00095751,21,47,3501.125.053,2005.10.18,Palm Beach County search warrant and application,,2021.10.11,visual_only_manual_p21
EFTA00095751,21,48,3501.125.054,2006.05.01,Letter from Reiter to Barry Krischer,,2021.10.11,visual_only_manual_p21
EFTA00095751,21,49,3501.125.055,2007.05.23,Pay stubs,,2021.10.11,visual_only_manual_p21
EFTA00095751,21,50,3501.125.056,2008.06.19,Submission to the DAG,,2021.10.11,visual_only_manual_p21
EFTA00095751,21,51,3501.125.057,2019.07.16,Text messages with agent,,2021.10.11,visual_only_manual_p21
EFTA00095751,21,52,3501.125.058,2019.07.31,Attorney proffer notes,,2021.10.11,visual_only_manual_p21
EFTA00095751,21,53,3501.125.059,2019.09.06,Attorney proffer notes,,2021.10.11,visual_only_manual_p21
EFTA00095751,21,54,3501.125.060,2019.10.18,Attorney proffer notes,,2021.10.11,visual_only_manual_p21
EFTA00095751,21,55,3501.125.061,2021.10.11,Letter re: [redacted] and [redacted],"Susan Necheles, Kathleen Cassidy, Samidh Guha",2021.10.11,visual_only_manual_p21
EFTA00095751,21,56,3501.125.062,,Rental car records,"Susan Necheles, Kathleen Cassidy, Samidh Guha",2021.10.11,visual_only_manual_p21
EFTA00095751,21,57,3501.125.063,,Rental car records,"Susan Necheles, Kathleen Cassidy, Samidh Guha",2021.10.11,visual_only_manual_p21
EFTA00095751,21,58,3501.125.064,,Employment search records,"Susan Necheles, Kathleen Cassidy, Samidh Guha",2021.10.11,visual_only_manual_p21
EFTA00095751,21,59,3501.125.065,,Search records,"Susan Necheles, Kathleen Cassidy, Samidh Guha",2021.10.11,visual_only_manual_p21
EFTA00095751,21,60,3501.125.066,,Western Union records,"Susan Necheles, Kathleen Cassidy, Samidh Guha",2021.10.11,visual_only_manual_p21
EFTA00095751,21,61,3501.125.067,2005.12.13,Handwritten notes,"Susan Necheles, Kathleen Cassidy, Samidh Guha",2021.10.25,visual_only_manual_p21
EFTA00095751,21,62,3501.126.001,2006.12.04,Law enforcement report regarding [redacted],N/A,2021.04.12,visual_only_manual_p21
EFTA00095751,21,63,3501.127.001,2006.07.13,Palm Beach Police Department incident report,N/A,2021.04.12,visual_only_manual_p21
EFTA00095751,21,64,3501.128.001,2005.10.06,Palm Beach Police Department property report,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,65,3501.128.002,2019.07.13,Palm Beach Police Department incident report,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,66,3501.128.003,2006.07.27,Florida D.A.V.I.D. individual summary page for [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,67,3501.128.004,2006.08.04,Letter from [redacted] to [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,68,3501.128.005,2006.08.08,FBI report documenting victim information,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,69,3501.128.006,2006.08.09,Notes about [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,70,3501.128.007,2006.08.16,[redacted] assignment history,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,71,3501.128.008,2006.08.26,Palm Beach Police Department Property receipt,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,72,3501.128.009,2006.08.26,Palm Beach Police Department evidence/property tracking report,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,73,3501.128.010,2007.02.01,Letter from Gerald Lefcourt to [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,74,3501.128.011,2007.12.11,Letter to Alexander Acosta from Kirkland Ellis LLP,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,75,3501.128.012,2007.12.11,Letter to Alexander Acosta from Kirkland Ellis LLP,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,76,3501.128.013,2008.01.10,FBI letter to [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,21,77,3501.128.014,2008.03.24,Victim list,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,78,3501.128.015,2008.07.03,Victim list,,2021.04.12,visual_only_manual_p21
EFTA00095751,21,79,3501.128.016,2008.07.21,Letter from [redacted] to [redacted],,2021.04.12,visual_only_manual_p21
EFTA00095751,22,1,3501.125-040,2002.10.04,Palm Beach Police Department preliminary report,,2021.04.1,visual_retranscribe_p22
EFTA00095751,22,2,3501.125-058,2007.12.06,[redacted],,2021.04.1,visual_retranscribe_p22
EFTA00095751,22,3,3501.125-041,,Testimony of [redacted],,2021.04.1,visual_retranscribe_p22
EFTA00095751,22,4,3501.125-042,,Testimony of [redacted],,2021.04.1,visual_retranscribe_p22
EFTA00095751,22,5,3501.125-043,2007.05.01,Testimony of [redacted],,2021.04.1,visual_retranscribe_p22
EFTA00095751,22,6,3501.125-044,,Testimony of [redacted],,2021.04.1,visual_retranscribe_p22
EFTA00095751,22,7,3501.125-045,,Law enforcement report regarding [redacted],,2021.04.1,visual_retranscribe_p22
EFTA00095751,22,8,3501.125-046,,Testimony of [redacted],,2021.04.1,visual_retranscribe_p22
EFTA00095751,22,9,3501.125-051,2007.05.31,Testimony of [redacted],,2022.08.1,visual_retranscribe_p22
EFTA00095751,22,10,3501.125-052,,Testimony of [redacted],,2022.08.1,visual_retranscribe_p22
EFTA00095751,22,11,3501.125-053,2007.05.31,Testimony of [redacted],,2022.08.1,visual_retranscribe_p22
EFTA00095751,22,12,3501.125-054,,Law enforcement report regarding [redacted],,2022.08.1,visual_retranscribe_p22
EFTA00095751,22,13,3501.125-055,2007.05.08,Testimony of [redacted],,2022.08.1,visual_retranscribe_p22
EFTA00095751,22,14,3501.125-015,,Law enforcement report regarding [redacted],,2022.08.1,visual_retranscribe_p22
EFTA00095751,22,15,3501.125-016,1998.04.24,Testimony of [redacted],,2021.04.14,visual_retranscribe_p22
EFTA00095751,22,16,3501.125-017,,Person search results [redacted],,2021.04.14,visual_retranscribe_p22
EFTA00095751,22,17,3501.125-018,,[redacted],,2021.04.14,visual_retranscribe_p22
EFTA00095751,22,18,3501.125-019,,[redacted],,2021.04.14,visual_retranscribe_p22
EFTA00095751,22,19,3501.125-020,,[redacted] FD-302,,2021.04.14,visual_retranscribe_p22
EFTA00095751,22,20,3501.125-021,2007.11.09,[redacted],,2021.04.14,visual_retranscribe_p22
EFTA00095751,22,29,3501.125-098,2006.07.24,File report regarding case opening,,2021.07.23,visual_retranscribe_p22
EFTA00095751,22,30,3501.125-099,2006.07.24,File report regarding case opening,,2021.07.23,visual_retranscribe_p22
EFTA00095751,22,37,3501.125-031,2007.12.18,Palm Beach County search warrant and application,,2021.07.23,visual_retranscribe_p22
EFTA00095751,22,44,3501.125-085,,Search reports,,Susan Novitske; Kathleen Cassidy,2021.03.13
EFTA00095751,22,45,3501.125-086,2005.12.12,Memorandum; memo,,Samesh Guha,2021.01.15
EFTA00095751,22,46,3501.126,,,,,visual_retranscribe_p22
EFTA00095751,22,47,3501.126-001,2005.12.19,Law enforcement report regarding [redacted],N/A,2021.07.12,visual_retranscribe_p22
EFTA00095751,22,48,3501.127,,,,,visual_retranscribe_p22
EFTA00095751,22,49,3501.127-001,2008.07.13,Palm Beach Police Department incident report,N/A,2021.04.12,visual_retranscribe_p22
EFTA00095751,22,50,3501.128,,,,,visual_retranscribe_p22
EFTA00095751,22,51,3501.128-001,2003.07.15,Palm Beach Police Department incident report,,2022.08.12,visual_retranscribe_p22
EFTA00095751,22,52,3501.128-016,,,,,visual_retranscribe_p22
EFTA00095751,22,53,3501.128-096,,Palm Beach Police Department evidence/property tracking report,,2021.08.13,visual_retranscribe_p22
EFTA00095751,23,1,3501.128-051,2006.11.06,Poster notice,,2021.04.1,visual_retranscribe_p23
EFTA00095751,23,2,3501.128-134,,[redacted],,2021.04.1,visual_retranscribe_p23
EFTA00095751,23,3,3501.128-135,,Audio file: full tape recording; side 01,,2021.07.23,visual_retranscribe_p23
EFTA00095751,23,4,3501.128-136,,Audio file: full tape recording; side 02,,2021.07.23,visual_retranscribe_p23
EFTA00095751,23,5,3501.128-137,,[redacted],,2021.07.23,visual_retranscribe_p23
EFTA00095751,23,6,3501.128-138,,[redacted],,2021.07.23,visual_retranscribe_p23
EFTA00095751,23,7,3501.128-021,2006.10.05,Florida S.A.R.I.D. individual summary page for [redacted],,2023.01.24,visual_retranscribe_p23
EFTA00095751,23,8,3501.128-022,,Print history search results,,2022.07.13,visual_retranscribe_p23
EFTA00095751,23,9,3501.128-023,,PBSO database search affidavit regarding [redacted],,2022.07.13,visual_retranscribe_p23
EFTA00095751,23,12,3501.128-030,,,,,visual_retranscribe_p23
EFTA00095751,23,15,3501.128-033,,Screenshot of text message,,2021.07.7,visual_retranscribe_p23
EFTA00095751,23,16,3501.128-034,,Screenshot of text message,,2021.07.7,visual_retranscribe_p23
EFTA00095751,23,17,3501.128-035,,Screenshot of text message,,2021.07.7,visual_retranscribe_p23
EFTA00095751,23,18,3501.128-036,,Screenshot of text message,,2021.07.7,visual_retranscribe_p23
EFTA00095751,23,19,3501.128-037,,Screenshot of text [redacted],,2021.07.7,visual_retranscribe_p23
EFTA00095751,23,20,3501.128-038,,Screenshot of text [redacted],,2021.07.7,visual_retranscribe_p23
EFTA00095751,23,21,3501.128-039,,Screenshot of text [redacted],,2021.07.7,visual_retranscribe_p23
EFTA00095751,23,28,3501.128-146,2002.12.18,Palm Beach County search warrant and application,,2021.08.1,visual_retranscribe_p23
EFTA00095751,23,31,3501.128-150,,,N/A,2021.03.13,visual_retranscribe_p23
EFTA00095751,23,32,3501.129,,,,,visual_retranscribe_p23
EFTA00095751,23,33,3501.129-001,2006.12.04,Law enforcement report regarding Adam Perry Lang,,2021.08.12,visual_retranscribe_p23
EFTA00095751,23,34,3501.129-002,,Two photographs of Adam Perry Lang,,2021.08.12,visual_retranscribe_p23
EFTA00095751,23,37,3501.129-005,2009.09.22,Notes from call with Larry Guthberg regarding Adam Perry Lang,,2022.08.12,visual_retranscribe_p23
EFTA00095751,23,38,3501.129-006,2009.09.25,Adam Perry Lang interview; notes,,Lawrence Guthberg,2021.08.12
EFTA00095751,23,39,3501.130,,,,,visual_retranscribe_p23
EFTA00095751,23,41,3501.130-004,2006.07.17,Florida S.A.R.I.D. individual summary page for [redacted],,2021.08.12,visual_retranscribe_p23
EFTA00095751,23,42,3501.130-005,2005.08.02,Record search; regarding [redacted],,2021.08.12,visual_retranscribe_p23
EFTA00095751,23,43,3501.130-006,2006.09.06,[redacted] fingerprint history,,2021.04.14,visual_retranscribe_p23
EFTA00095751,23,44,3501.130-096,,Palm Beach Police Department evidence/property tracking report,,2021.08.13,visual_retranscribe_p23
EFTA00095751,23,45,3501.130-010,2006.08.30,Palm Beach Police Department evidence/property tracking report,,2021.08.13,visual_retranscribe_p23
EFTA00095751,24,1,3501.130-060,2006.01.09,Audio file; full tape recording; side 01,,2021.07.23,visual_retranscribe_p24
EFTA00095751,24,2,3501.130-061,2006.01.09,Audio file; full tape recording; side 02,,2021.07.23,visual_retranscribe_p24
EFTA00095751,24,3,3501.130-056,2006.10.09,Audio file (CD from; tape recording),,2021.07.7,visual_retranscribe_p24
EFTA00095751,24,4,3501.130-095,2005.12.13,Florida S.A.R.I.D. individual summary page for [redacted],,2021.07.7,visual_retranscribe_p24
EFTA00095751,24,5,3501.130-096,,PBPD probable cause affidavit regarding [redacted],,2021.07.23,visual_retranscribe_p24
EFTA00095751,24,6,3501.130-097,2006.05.30,MAPD protective order regarding [redacted],,2021.07.21,visual_retranscribe_p24
EFTA00095751,24,8,3501.130-081,2006.07.31,Florida S.A.R.I.D. individual summary page for [redacted],,2021.07.2,visual_retranscribe_p24
EFTA00095751,24,11,3501.130-145,,Memorandum regarding case opening and assignment,,2021.07.23,visual_retranscribe_p24
EFTA00095751,24,12,3501.130-146,,Memorandum regarding leads and investigation,,2021.07.23,visual_retranscribe_p24
EFTA00095751,24,14,3501.130-148,,Screenshot of text [redacted],,2021.07.7,visual_retranscribe_p24
EFTA00095751,24,15,3501.130-149,,Screenshot of text [redacted],,2021.07.7,visual_retranscribe_p24
EFTA00095751,24,16,3501.130-150,,Screenshot of text through [redacted],,2021.07.7,visual_retranscribe_p24
EFTA00095751,24,17,3501.130-151,,Screenshot of text [redacted],,2021.07.7,visual_retranscribe_p24
EFTA00095751,24,20,3501.130-154,,Text chat/Instant; notes,,N/A,2021.01.05
EFTA00095751,24,21,3501.131,,,,,visual_retranscribe_p24
EFTA00095751,24,23,3501.131-002,,,N/A,,visual_retranscribe_p24
EFTA00095751,24,24,3501.132,,,,,visual_retranscribe_p24
EFTA00095751,24,25,3501.132-001,2007.07.17,Florida S.A.R.I.D. individual summary page for [redacted],,2021.08.12,visual_retranscribe_p24
EFTA00095751,24,30,3501.132-065,,Description of the lot,,N/A,
EFTA00095751,24,31,3501.133,,,,,visual_retranscribe_p24
EFTA00095751,24,32,3501.133-001,2007.11.15,Florida S.A.R.I.D. individual summary page for [redacted],N/A,2021.08.13,visual_retranscribe_p24
EFTA00095751,24,33,3501.134,,,,,visual_retranscribe_p24
EFTA00095751,24,34,3501.134-001,2003.11.18,Florida S.A.R.I.D. individual summary page for Paul Lavery,,2021.08.12,visual_retranscribe_p24
EFTA00095751,24,35,3501.134-004,2005.12.23,Intel Basic; business report results for So Yourself a Facial Inc.,,2021.08.12,visual_retranscribe_p24
EFTA00095751,24,36,3501.134-005,2005.12.23,Research of licensing agency search for Paul Lavery and associates,,2021.08.12,visual_retranscribe_p24
EFTA00095751,24,37,3501.134-006,,DAVID screening for Paul Andrew Lavery,,2022.04.12,visual_retranscribe_p24
EFTA00095751,24,38,3501.134-013,,NCAS screening for Paul Andrew Lavery,,2022.04.12,visual_retranscribe_p24
EFTA00095751,24,44,3501.134-019,,Person Records,N/A,2021.01.13,visual_retranscribe_p24
EFTA00095751,24,45,3501.135,,,,,visual_retranscribe_p24
EFTA00095751,24,47,3501.135-068,2005.12.14,Palm Beach Police Department grounding request,,2021.08.6,visual_retranscribe_p24
EFTA00095751,25,1,3501.135-001,2008.08.04,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,2,3501.135-002,2008.08.08,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,3,3501.135-003,2008.08.28,Letter to Jeffrey Herman from [redacted] attorney,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,4,3501.135-004,2008.08.28,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,5,3501.135-005,2008.08.28,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,6,3501.135-006,2008.08.16,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,7,3501.135-007,,Palm Beach Police Department evidence/property tracking report,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,8,3501.135-008,2008.08.16,Palm Beach Police Department property receipt,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,9,3501.135-009,2008.11.05,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,10,3501.135-010,2008.11.03,[redacted] attorney retainer,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,11,3501.135-011,,Interview 302,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,12,3501.135-012,,Interview notes,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,13,3501.135-013,2008.04.12,Florida S.A.V.I.C. [redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,14,3501.135-014,2008.04.17,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,15,3501.135-015,,Florida S.A.V.I.C. phone line toll,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,16,3501.135-016,,Receipt from an accountant at [redacted] and Fox Ltd,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,17,3501.135-017,,Letter to Jack Goldberger from Jeffrey Herman,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,18,3501.135-018,,Letter [redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,19,3501.135-019,,Letter to Jeffrey Herman [redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,20,3501.135-020,2008.07.25,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,21,3501.135-021,2008.12.08,[redacted] correspondence/letter/subpoena,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,22,3501.135-022,,Re-investigation authorization request,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,23,3501.135-023,,,N/A,,visual_retranscribe_p25
EFTA00095751,25,24,3501.135-024,2006.11.11,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,25,3501.135-025,2008.12.11,Memorandum [redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,26,3501.135-026,2005.12.13,Audio file (full tape recording) side A,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,27,3501.135-027,2005.12.13,Audio file (full tape recording) side B,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,28,3501.135-028,2008.05.01,PBPD probable cause affidavit regarding [redacted],,2023.07.13,visual_retranscribe_p25
EFTA00095751,25,29,3501.135-029,,FBI log,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,30,3501.135-030,,Police report,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,31,3501.135-031,,Various search records regarding [redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,32,3501.135-032,,Various search records regarding [redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,33,3501.135-033,2008.04.18,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,34,3501.135-034,2008.08.04,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,35,3501.135-035,,Lead and cover sheets,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,36,3501.135-036,2008.09.11,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,37,3501.135-037,2005.09.13,Disclosure pages,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,38,3501.135-038,,,N/A,,visual_retranscribe_p25
EFTA00095751,25,39,3501.135-039,,Draft report,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,40,3501.136,,,,,visual_retranscribe_p25
EFTA00095751,25,41,3501.136-001,2007.12.08,Florida S.A.V.I.C. individual summary page for [redacted],N/A,2023.04.11,visual_retranscribe_p25
EFTA00095751,25,42,3501.137,,,,,visual_retranscribe_p25
EFTA00095751,25,43,3501.137-001,2008.12.08,[redacted] interview notes,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,44,3501.137-002,,Interview 302,N/A,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,45,3501.138,,,,,visual_retranscribe_p25
EFTA00095751,25,46,3501.138-001,2005.10.20,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,47,3501.138-002,,Palm Beach Police Department evidence/property tracking report,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,48,3501.138-003,2005.10.26,Palm Beach Police Department property receipt,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,49,3501.138-004,,,N/A,,visual_retranscribe_p25
EFTA00095751,25,50,3501.138-005,,Florida S.A.V.I.C. driver license information search,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,51,3501.138-006,2008.08.22,[redacted],,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,52,3501.138-007,,Palm Beach Police Department property receipt,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,53,3501.138-008,,Police report,,2023.04.13,visual_retranscribe_p25
EFTA00095751,25,54,3501.138-009,,Palm Beach Police Department evidence/property tracking report,,2023.04.13,visual_retranscribe_p25
