source_doc,page,row_index,serial_or_id,date,description,attorney,produced_to_defense,notes
EFTA00010025,8,590,3523-016,2019.07.06,FBI 302,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,591,3523-017,2020.02.07,Proffer agreement,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,592,3523-018,2020.02.07,FBI 302,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,593,3523-019,2020.02.07,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,594,3523-020,2020.06.28,Grand jury transcript,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,595,3523-021,2020.07.17,Declaration,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,596,3523-022,2021.02.29,Grand jury transcript,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,597,3523-023,2021.07.30,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,598,3523-024,2021.08.17,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,599,3523-025,2021.08.18,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,600,3523-026,,Flight logs,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,601,3523-027,,Flight logs,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,602,3523-028,,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,603,3523-029,,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,604,3524-001,2006.08.01,Records search,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,605,3524-002,2006.12.04,Records search,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,606,3524-003,2007.01.27,W2,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,607,3524-004,2007.02.14,Letter,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,608,3524-005,2007.05.23,Employment records,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,609,3524-006,2010.03.15,Deposition transcript,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,610,3524-007,2019.07.06,FBI 302,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,611,3524-008,2019.07.09,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,612,3524-009,2019.07.12,FBI 302,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,613,3524-010,2019.07.12,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,614,3524-011,2019.09.10,FBI 302,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,615,3524-012,2019.09.10,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,616,3524-013,2021.05.14,FBI 302,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,617,3524-014,2021.05.14,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,618,3524-015,2021.05.14,Proffer agreement,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,619,3524-016,2021.08.20,FBI 302,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,620,3524-017,2021.08.20,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,621,3524-018,2021.09.30,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,622,3524-019,2021.10.01,Proffer agreement,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,623,3524-020,2021.10.01,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,624,3524-021,,Criminal history check,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,625,3524-022,,Criminal history check,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,626,3524-023,2007.08.31,Letter,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,627,3524-024,2021.10.27,Notes,,2021.11.06,visual_only_manual_p08
EFTA00010025,8,628,3524-025,2021.11.05,Proffer agreement,,2021.11.11,visual_only_manual_p08
EFTA00010025,8,629,3524-026,2021.11.05,Notes,,2021.11.11,visual_only_manual_p08
EFTA00010025,8,630,3525-001,2021.09.21,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,631,3525-002,2021.09.21,Email,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,632,3525-003,2021.09.21,Voicemail,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,633,3526-001,2021.09.22,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,634,3526-002,2021.09.22,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,635,3527-001,2006.11.27,FBI 302,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,636,3527-002,2006.11.27,W2,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,637,3527-003,2009.10.15,Deposition transcript,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,638,3527-004,2019.07.09,FBI 302,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,639,3527-005,2020.10.07,FBI 302,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,640,3527-006,2020.10.07,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,641,3527-007,2020.10.07,Exhibit for proffer,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,642,3527-008,2020.10.07,Proffer agreement,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,643,3527-009,2020.11.12,FBI 302,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,644,3527-010,2020.11.12,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,645,3527-011,2020.11.12,Proffer agreement,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,646,3527-012,2021.08.04,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,647,3527-013,2021.08.16,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,648,3527-014,2020.08.17,Notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,649,3527-015,,Various notes,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,650,3527-016,2021.11.09,Notes,,2021.11.11,visual_only_manual_p08
EFTA00010025,8,651,3528-001,2021.11.01,Notes,,2021.11.11,visual_only_manual_p08
